"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","MW1"
"02907099999","1904-01-06T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10226,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02907099999","1904-01-06T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10222,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","70,1"
"02907099999","1904-01-06T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10218,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-07T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10208,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-07T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10200,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-07T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10187,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-08T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10148,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-08T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","180,1,N,0201,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10112,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-08T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","180,1,N,0278,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10095,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-09T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0201,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10086,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-09T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0201,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10092,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-09T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0201,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","10082,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-10T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10015,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-10T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10024,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-10T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10062,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-11T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10052,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-11T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10044,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-11T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10042,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-12T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10004,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-12T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","180,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09992,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-12T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","180,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","09975,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-13T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","140,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09951,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-13T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","140,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","09938,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-13T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","140,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","09935,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-14T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","110,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09908,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-14T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","110,1,N,0139,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","09907,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-14T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","110,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","09875,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-15T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","09874,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-15T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09892,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-15T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09928,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-16T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","110,1,N,0139,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09963,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-16T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","070,1,N,0139,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","09978,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-16T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","070,1,N,0139,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","09990,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-17T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","10015,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-17T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","10044,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-17T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","10074,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-18T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10134,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-18T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","10164,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-18T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0056,1","+9999,9","10164,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-19T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10092,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-19T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0278,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10122,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-19T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","270,1,N,0278,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10178,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-20T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10230,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-20T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10208,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-20T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10174,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-21T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10071,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-21T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10047,1","03,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-21T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10078,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-22T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0201,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10107,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-22T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0278,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10102,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-22T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0278,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","09995,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-23T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09956,1","05,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-23T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0278,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","09918,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-23T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0278,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","09914,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-24T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10067,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-24T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","10040,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-24T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","10012,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-25T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10018,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-25T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","10047,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-25T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10083,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-26T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10111,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-26T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","110,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10099,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-26T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10084,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-27T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10095,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-27T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10106,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-27T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10110,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-28T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0278,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10082,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-28T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10059,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1"
"02907099999","1904-01-28T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10047,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-29T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0278,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","10035,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-29T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0278,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","10031,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1"
"02907099999","1904-01-29T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10035,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-30T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10100,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-30T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","250,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10138,1","00,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-30T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","10170,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-31T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10206,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-31T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","230,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","10214,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-01-31T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","10220,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-02-01T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","10226,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-02-01T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","10228,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-02-01T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","10234,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-02-02T06:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","180,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10219,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-02-02T13:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","10207,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
"02907099999","1904-02-02T20:00:00","4","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","99999","V020","200,1,N,0118,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","10187,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",
